org.renjin.cran,BiasedUrn,1.07-b46,[]
io.reactivex,rxjava,1.2.7,[]
org.renjin.bioconductor,AnnotationForge,1.21.1-b1,[]
org.springframework.security,spring-security-ldap,5.1.12.RELEASE,[]
org.jboss,jboss-common-core,2.2.15.GA,[]
org.jboss.weld,weld-api,2.2.Final,[]
org.renjin.cran,gdata,2.18.0-b29,[]
org.jclouds,jclouds-allcompute,1.0-beta-7,[]
org.mortbay.jasper,apache-el,8.5.49,[]
org.eclipse.jetty,jetty-plus,9.3.14.v20161028,[]
org.eclipse.jetty.websocket,javax-websocket-server-impl,9.3.21.v20170918,[]
org.jboss.javaee,jboss-jaspi-api,1.0.0.CR2,[]
org.renjin.cran,magic,1.5-8-b4,[]
org.apache.directory.server,apacheds-interceptors-journal,2.0.0-M6,[]
org.glassfish.hk2,hk2-config,2.4.0-b34,[]
org.glassfish.hk2,hk2-configuration-hub,2.5.0-b42,[]
org.picketbox,authorization-spi,3.0.0.CR2,[]
io.micrometer,micrometer-registry-graphite,1.3.11,[]
org.springframework.amqp,spring-amqp,1.6.6.RELEASE,['CVE-2018-11087']
org.renjin,renjin-blas,0.8.2533,[]
io.undertow,undertow-parser-generator,2.0.28.Final,[]
org.apache.activemq,activemq-jaas,5.15.14,[]
org.elasticsearch.client,elasticsearch-rest-client,6.8.1,[]
org.apache.hadoop,hadoop-minikdc,2.5.2,[]
org.jetbrains.kotlin,kotlin-test-annotations-common,1.3.0-rc-51,[]
org.infinispan,infinispan-server-hotrod,9.4.11.Final,[]
io.pivotal.gemfire,geode-common,9.5.3,[]
org.renjin,renjin-math-common,0.9.2592,[]
org.apache.tomcat,tomcat-websocket-api,8.0.33,[]
org.neo4j,neo4j-command-line,3.4.15,[]
io.micrometer,micrometer-registry-atlas,1.1.14,[]
org.eclipse.jetty,jetty-alpn-conscrypt-client,9.4.29.v20200521,[]
io.micrometer,micrometer-core,1.0.2,[]
org.renjin.cran,fields,9.6-b9,[]
org.renjin,renjin-lapack,0.8.2392,[]
org.jboss.byteman,byteman-install,2.2.1,[]
org.neo4j,neo4j-ogm-api,3.2.2,[]
org.apache.tomcat,tomcat-websocket,8.5.27,[]
org.renjin,renjin-lapack,0.8.2408,[]
org.eclipse.jetty,jetty-plus,8.1.15.v20140411,[]
org.eclipse.jetty,jetty-xml,8.1.22.v20160922,[]
org.glassfish.main.extras,glassfish-embedded-shell,4.1.1,[]
org.apache.deltaspike.modules,deltaspike-proxy-module-impl-asm5,1.5.1,[]
org.openrdf.sesame,sesame-repository-sail,2.6.0,[]
org.glassfish.jersey.connectors,jersey-netty-connector,2.26,[]
org.powermock,powermock-reflect,2.0.0-RC.1,[]
com.googlecode.jmockit,jmockit,1.6,[]
org.renjin.cran,pryr,0.1.4-b3,[]
com.twelvemonkeys.common,common-io,3.3.2,[]
org.renjin.cran,data.table,1.10.4-3-b6,[]
org.neo4j,neo4j-ogm-bolt-driver,3.1.17,[]
org.renjin,stats,0.8.1996,[]
org.ops4j.pax.swissbox,pax-swissbox-core,1.7.0,[]
org.immutables,value,2.2.12,[]
io.projectreactor,reactor-core,3.0.4.RELEASE,[]
org.jboss.arquillian.container,arquillian-container-test-spi,1.1.8.Final,[]
org.eclipse.jetty,jetty-alpn-client,10.0.6,[]
org.renjin.cran,gtable,0.2.0-b114,[]
org.renjin.cran,numDeriv,2016.8-1-b37,[]
org.renjin.cran,dichromat,2.0-0-b324,[]
org.glassfish.hk2,hk2-configuration-hub,2.5.0-b05,[]
org.aspectj,aspectjrt,1.8.11,[]
org.renjin.cran,inline,0.3.14-b299,[]
org.mortbay.jasper,apache-jsp,8.5.35.1,[]
org.apache.tomcat,tomcat-annotations-api,9.0.37,[]
org.apache.lucene,lucene-queryparser,6.4.1,[]
org.springframework.amqp,spring-amqp,2.1.3.RELEASE,[]
org.neo4j,neo4j-common,3.2.5,[]
org.apache.ant,ant-junit,1.10.9,[]
com.vladsch.flexmark,flexmark-ext-wikilink,0.35.10,[]
org.infinispan,infinispan-jcache-commons,9.4.19.Final,[]
org.apache.directory.server,apacheds-core,2.0.0-M15,[]
org.glassfish.main.packager,glassfish-hk2,4.1.1,[]
org.renjin.bioconductor,preprocessCore,1.38.1-b7,[]
org.glassfish.hk2,hk2-xml-schema,3.0.3,[]
org.renjin,renjin-math-common,0.8.2381,[]
org.glassfish.hk2,hk2-runlevel,2.1.92,[]
com.esotericsoftware,reflectasm,1.11.7,[]
org.seleniumhq.selenium,selenium-ie-driver,2.42.2,[]
com.mysema.querydsl,querydsl-core,3.3.3,[]
org.eclipse.jdt.core.compiler,ecj,4.5,[]
com.nimbusds,nimbus-jose-jwt,6.0.2,['CVE-2019-17195']
org.apache.aries.blueprint,org.apache.aries.blueprint.core,1.6.1,[]
org.jboss.integration,jboss-profileservice-spi,5.0.3.GA,[]
org.eclipse.jetty,jetty-proxy,9.2.28.v20190418,[]
org.eclipse.jetty,jetty-webapp,9.4.16.v20190411,['CVE-2020-27216']
org.apache.activemq,activemq-jaas,5.15.7,[]
org.ops4j.pax.swissbox,pax-swissbox-tracker,1.8.3,[]
org.eclipse.jetty,jetty-jsp,8.1.9.v20130131,[]
org.renjin.cran,zoo,1.8-1-b10,[]
com.github.jnr,jnr-netdb,1.1.2,[]
org.infinispan,infinispan-cdi-common,8.2.6.Final,[]
org.renjin,gcc-bridge,0.8.1589,[]
org.robolectric,shadowapi,4.3,[]
org.neo4j,neo4j-metrics,3.4.8,[]
org.jboss.metadata,jboss-metadata-ear,2.0.0.Alpha,[]
org.glassfish.hk2,hk2-utils,2.3.0-b05,[]
net.minidev,accessors-smart,2.4.7,[]
org.glassfish.main.packager,glassfish-corba,4.1.1,[]
org.eclipse.jetty.websocket,websocket-api,9.4.16.v20190411,[]
org.cassandraunit,cassandra-unit,2.1.9.2,[]
org.eclipse.jetty,jetty-xml,8.1.5.v20120716,[]
org.eclipse.jetty,jetty-util,10.0.0.beta0,[]
org.renjin,gcc-runtime,0.8.1996,[]
org.scalatest,scalatest-compatible,3.2.2-M1,[]
com.vladsch.flexmark,flexmark-ext-yaml-front-matter,0.36.8,[]
com.google.truth,truth,0.37,[]
net.hydromatic,foodmart-queries,0.4.1,[]
io.micrometer,micrometer-registry-datadog,1.3.16,[]
org.glassfish.hk2,sdp-management-bundle,2.4.0-b31,[]
org.eclipse.jetty.alpn,alpn-api,1.1.2.v20150522,[]
org.renjin,gcc-runtime,0.8.2567,[]
org.neo4j,neo4j-backup,3.1.0,[]
org.renjin,gcc-bridge-runtime,3.5-beta50,[]
org.apache.directory.server,apacheds-test-framework,2.0.0-M6,[]
org.renjin.cran,gee,4.13-19-b74,[]
org.apache.activemq,activemq-client,5.15.12,[]
org.apache.directory.api,api-ldap-net-mina,1.0.0,[]
org.renjin.cran,hms,0.4.1-b1,[]
org.renjin,renjin-core,0.8.2399,[]
org.springframework.security,spring-security-cas,3.2.3.RELEASE,[]
io.micrometer,micrometer-jersey2,1.3.2,[]
org.apache.activemq,activemq-openwire-generator,5.2.0,[]
org.renjin.cran,R6,2.2.2-b59,[]
org.eclipse.jetty,jetty-util,7.1.0.RC0,[]
org.locationtech.spatial4j,spatial4j,0.6,[]
com.fasterxml.jackson.dataformat,jackson-dataformat-smile,2.8.10,[]
org.eclipse.jetty.websocket,javax-websocket-client-impl,9.4.26.v20200117,[]
org.springframework.data,spring-data-rest-core,2.1.1.RELEASE,[]
org.apache.uima,uimaj-tools,2.4.0,[]
net.sf.supercsv,super-csv,2.1.0,[]
org.apache.kerby,kerb-crypto,1.1.1,[]
org.eclipse.jetty.websocket,websocket-servlet,9.4.35.v20201120,[]
org.jboss.integration,jboss-deployment-spi,5.0.0.Beta5,[]
org.neo4j,neo4j-io,3.1.0-BETA1,[]
com.twelvemonkeys.imageio,imageio-core,3.7.0,[]
com.android.support,coordinatorlayout,28.0.0-alpha3,[]
org.renjin.cran,munsell,0.5.0-b11,[]
org.renjin.cran,spatstat.utils,1.8-0-b4,[]
org.ops4j.pax.swissbox,pax-swissbox-bnd,1.8.2,[]
com.twelvemonkeys.imageio,imageio-metadata,3.4.1,[]
org.glassfish.main.common,stats77,5.1.0,[]
org.renjin,renjin-lapack,0.8.2394,[]
org.renjin,gcc-runtime,0.9.2583,[]
org.testcontainers,rabbitmq,1.15.3,[]
org.apache.lucene,lucene-codecs,4.9.0,[]
org.glassfish.jersey.core,jersey-client,2.23.1,[]
org.apache.cxf,cxf-rt-bindings-xml,3.1.2,[]
org.apache.lucene,lucene-analyzers-phonetic,7.7.1,[]
